Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²),Data Set 3:Time(s),Data Set 3:Position(m),Data Set 3:Velocity(m/s),Data Set 3:Acceleration(m/s²)
2.2999999999999998,0.43860000371932983,-0.84177785449557818,3.4715431063999458,2.2999999999999998,0.70099997520446777,8.8675000601344554,-39.847900700054026,2.2999999999999998,0.40689998865127563,-0.8824445472823248,4.2477486586129327
2.3500000000000001,0.40029999613761902,-0.64266670081350508,4.0741363241348747,2.3500000000000001,2.5789999961853027,-0.92061097423235527,-111.22077233445479,2.3500000000000001,0.37239998579025269,-0.65655546055899683,4.6206186031117866
2.3999999999999999,0.37409999966621399,-0.42911110652817591,4.5297227523944965,2.3999999999999999,0.6096000075340271,-10.69038897752761,-37.560062423164446,2.3999999999999999,0.34310001134872437,-0.44727770818604329,5.4000308576189404
2.4500000000000002,0.35719999670982361,-0.20144439405865133,5.1289505796667942,2.4500000000000002,0.54579997062683105,-4.3638333678245589,37.460803461295491,2.4500000000000002,0.32269999384880066,-0.14161109924316403,6.5314505663182976
2.5,0.35100001096725464,0.082999981111950449,5.6464194055692722,2.5,0.48579999804496765,-2.1443887717194055,34.252593473151933,2.5,0.32510000467300415,0.23927784628338322,6.9450925253791667
2.5499999999999998,0.36379998922348022,0.39749999841054273,5.4433330249639162,2.5499999999999998,0.43439999222755432,-0.90011099974314357,19.599351572033815,2.5499999999999998,0.34720000624656677,0.60933336615562428,6.1503700176138851
2.6000000000000001,0.39340001344680786,0.66083330247137251,4.484197065050215,2.6000000000000001,0.39410001039505005,-0.67855548527505627,7.6985481712553279,2.6000000000000001,0.38960000872612,0.89750000172191136,4.3957097846784654
2.6499999999999999,0.43239998817443848,0.86055546998977606,3.109043321491761,2.6499999999999999,0.36820000410079956,-0.47494451204935678,5.0482705787376085,2.6499999999999999,0.44310000538825989,1.0517777668105224,3.056019103085557
2.7000000000000002,0.48240000009536743,0.98238885402679432,1.4941983108903261,2.7000000000000002,0.34749999642372131,-0.27072229319148589,5.3704011863396452,2.7000000000000002,0.49819999933242798,1.1192223264111412,4.4291362074422365
2.75,0.53509998321533203,1.0044444600741085,-0.01808551174623069,2.75,0.33509999513626099,0.046055515607198082,6.4473152528574529,2.75,0.55580002069473267,1.1488334669007214,14.936078615762574
2.7999999999999998,0.58509999513626099,0.96444461080763055,-1.2384883047622035,2.7999999999999998,0.3481999933719635,0.43349999520513743,6.3305251668264786,2.7999999999999998,0.61510002613067627,2.1261110073990284,28.48299109825378
2.8500000000000001,0.63270002603530884,0.88122212224536423,-2.4278099890108487,2.8500000000000001,0.38269999623298645,0.7414444453186454,4.9017596851896306,2.8500000000000001,0.67100000381469727,4.0224442217085059,31.529658591305665
2.8999999999999999,0.67619997262954712,0.72777761353386727,-3.6566038374547563,2.8999999999999999,0.42719998955726624,0.93944450219472186,3.010339483066844,2.8999999999999999,0.72170001268386841,9.8084440165095774,-39.134906204762288
2.9500000000000002,0.70859998464584351,0.50411128335528899,-4.6048447673703352,2.9500000000000002,0.48100000619888306,1.0310000346766577,1.2802150606373321,2.9500000000000002,2.5627999305725098,0.39099988010194564,-108.17030437382657
3,0.72820001840591431,0.24333337942759237,-5.0547234070153957,3,0.53339999914169312,1.0441110200352155,-0.0083343022399484708,3,0.75819998979568481,-8.994888530837196,-39.153208592791671
3.0499999999999998,0.73269999027252197,-0.020111203193664533,-5.1108960016274159,3.0499999999999998,0.58579999208450317,1.0268332064151762,-1.1986725584224531,3.0499999999999998,0.75550001859664917,-3.2480000125037343,33.086665223042303
3.1000000000000001,0.72450000047683716,-0.2602778871854145,-5.1871908759629255,3.1000000000000001,0.63889998197555542,0.9397221604983006,-2.6211096548739796,3.1000000000000001,0.7368999719619751,-1.5391112367312114,41.781914914831781
3.1499999999999999,0.70889997482299805,-0.5351111292839047,-5.1706156428949335,3.1499999999999999,0.68379998207092285,0.7631111807293357,-3.9875293495478394,3.1499999999999999,0.70029997825622559,0.34033354785707387,44.661113684192195
